Tissue,Line,Harvest,Treatment,Mg AVG,Mg SE,P AVG,P SE,S AVG,S SE,Ca AVG,Ca SE,Mn AVG,Mn SE,Fe AVG,Fe SE,Co AVG,Co SE,Ni AVG,Ni SE,Cu AVG,Cu SE,Zn AVG,Zn SE,Cd AVG,Cd SE
4_Flag leaf,3_Line 428,2_Anthesis,3_c0z10,2154.060683,114.490087,3594.287801,426.5593282,3475.966297,180.2617998,1360.071113,482.4335516,18.00496591,2.05002151,50.77310459,2.749423632,6.773620924,1.915981946,11.43098194,2.284285288,11.36425299,0.60138888,64.97244583,6.263047489,0.045866377,0.013394491
4_Flag leaf,1_Line 546,3_2WAA,3_c0z10,2257.970905,189.2486905,3048.743748,34.65643515,3517.098394,677.3520934,3084.629117,0.896299774,16.46669608,2.329630349,26.67150897,4.693467483,26.21732366,19.17027036,4.424625182,0.795427826,4.45536546,0.751040413,40.21530911,1.044201755,0.021056292,0.037124384
4_Flag leaf,2_Line 667,3_2WAA,3_c0z10,2191.519884,210.7557918,2182.226642,124.4737959,5149.704554,580.8047533,4632.300915,600.8853888,16.37877778,1.113652374,112.8566442,15.37347745,2.410938413,0.487984293,3.881713361,0.795520199,9.734651438,0.892822904,42.90045824,2.218365254,0.025445616,0.035271474
4_Flag leaf,3_Line 428,3_2WAA,3_c0z10,2827.482505,291.3467895,3450.33961,321.6165961,4768.324829,376.1614766,4430.847309,1164.424084,29.60362685,7.77487304,108.3614048,15.83854118,8.805940949,3.147543212,3.177967158,0.887650865,12.40570471,0.61711068,53.00428673,4.547333732,0.112371594,0.021594689
4_Flag leaf,1_Line 546,4_4WAA,3_c0z10,1937.112621,217.0856476,1749.527645,120.1616078,2394.282913,139.8022823,3042.756783,237.9590374,19.17167888,4.521062384,32.48023564,5.050909711,15.26891322,1.022195392,6.071615513,0.208710363,7.5060388,0.497284416,41.73676953,1.265183924,0.036003412,0.063507145
4_Flag leaf,2_Line 667,4_4WAA,3_c0z10,2063.373121,311.4374616,2073.579393,120.4208728,5257.198192,247.3153885,1077.987564,136.4718819,13.21668747,1.843850318,89.12447778,3.161358872,4.680563854,0.357992469,3.88282048,0.114629755,7.833507705,1.123191264,28.85299525,2.629685617,0.189450512,0.022849806
4_Flag leaf,3_Line 428,4_4WAA,3_c0z10,2575.166209,290.1448255,2663.854834,255.2627523,5105.180869,681.7382454,746.283577,209.0877728,14.35789045,1.563051324,81.21303085,15.38808613,5.274345227,1.036847813,5.541402929,0.34658942,10.01490712,0.475688283,46.51531814,5.109957416,0.132440635,0.02931526
4_Flag leaf,1_Line 546,2_Anthesis,4_c1z10,1886.654362,92.8780241,2551.12168,136.4466844,3022.878495,217.5898568,3144.825756,320.5434114,12.00536688,0.383139839,35.089339,3.945830696,2.452479187,0.748869465,5.879625067,0.669709441,7.471665994,1.194263157,30.76046693,4.139423702,0.496994449,0.068245595
4_Flag leaf,2_Line 667,2_Anthesis,4_c1z10,1806.299249,192.623023,2208.877818,122.896908,3713.613164,97.17709415,2706.40309,126.1277316,13.86662244,1.253147856,86.36152296,4.215004112,9.662737406,0.122064888,2.159546951,0.068041216,8.552055783,0.403118186,39.58924783,2.123558005,0.378803767,0.05718162
4_Flag leaf,3_Line 428,2_Anthesis,4_c1z10,2670.175174,122.8457966,3543.747795,283.2555273,3896.529247,220.2283261,1992.796528,646.4418968,15.06908559,2.437965881,54.88167734,6.17230079,9.814952391,2.999736496,8.034952907,2.317711883,13.06506061,0.781546768,73.30844179,8.495837543,2.003738963,0.223705342
4_Flag leaf,1_Line 546,3_2WAA,4_c1z10,2012.851479,68.94036986,2470.167771,259.6355742,3761.483556,380.0556471,1820.237115,332.9599881,10.55334193,0.394568517,26.79741474,3.672790774,7.275748323,0.510199835,6.084385935,0.511443606,6.359772281,0.731526379,45.03717955,2.481522503,1.845557543,0.259345851
4_Flag leaf,2_Line 667,3_2WAA,4_c1z10,2249.36507,141.0586559,2080.256406,143.6615016,5174.665485,416.6032504,3934.891922,373.1500558,14.36063684,1.77994082,148.5728517,17.50616487,8.562652757,0.567824991,4.094152617,0.398000125,9.851030954,1.216993315,42.82492757,3.220958629,1.615738849,0.494035086
4_Flag leaf,3_Line 428,3_2WAA,4_c1z10,2635.330721,156.1228691,3590.19272,249.1859078,6002.944071,480.1914695,5642.53631,1349.986984,22.44416525,3.170498015,92.74764079,13.0409017,3.640589986,0.623536751,4.102264038,0.728339301,16.50212131,2.60766202,70.48142094,8.386658881,1.263207451,0.116901469
4_Flag leaf,1_Line 546,4_4WAA,4_c1z10,1941.295164,170.2164029,2453.047462,217.7703874,4096.41573,521.7102877,2406.96316,295.1253368,12.95171993,1.723594065,23.5678097,3.225344631,3.487273808,0.335458536,5.739304463,1.060200343,6.096544098,0.615357055,39.50667241,2.17700463,1.619854456,0.379451149
4_Flag leaf,2_Line 667,4_4WAA,4_c1z10,1534.100571,145.3541407,1710.027854,124.6690212,5723.212555,335.8403882,1036.361626,116.0759699,14.00393271,1.143275949,82.84191059,9.421766114,4.276652495,0.513681065,7.243156181,1.550170163,6.27216752,0.929866281,37.51872349,3.119053619,0.580106786,0.060971484
4_Flag leaf,3_Line 428,4_4WAA,4_c1z10,2588.337878,297.1824762,2705.616158,72.56889715,6184.606033,384.0250909,640.8061631,19.43391356,14.4951912,1.329708522,78.64767554,9.640276944,5.868099503,0.789680818,9.574323895,1.683809784,11.25475962,0.476199043,63.1452068,4.846063778,4.366933451,0.775032839
5_Peduncle,1_Line 546,3_2WAA,1_c0z2,1544.121975,212.4240555,3553.996397,789.3625775,1251.757202,130.3595487,62.97967868,21.2065647,8.149861165,4.38650571,27.69306201,5.307928384,1.194962735,0.365896525,3.307210785,0.986428538,5.170583233,0.412275179,29.77538162,4.364076522,0.052664965,0.011440607
5_Peduncle,1_Line 546,3_2WAA,2_c1z2,1934.035259,46.25414168,3431.874833,301.7185254,865.8964222,82.46495172,140.726962,19.83842893,8.144249288,1.229571145,12.00845973,0.895229418,33.3136399,1.861267124,6.00837658,1.739288633,4.976553119,0.312416464,34.58253819,2.358840116,0.497066248,0.092465886
5_Peduncle,1_Line 546,3_2WAA,3_c0z10,6358.544516,1965.144101,4684.688566,1813.991153,2926.954129,1375.497107,647.7384186,163.0743581,17.96977142,4.132050822,4.263425286,0.248078767,2.947659207,0.11674115,6.773272126,1.478154224,2.774468502,0.874643041,129.766606,44.76494609,0.084700749,0.146482086
5_Peduncle,1_Line 546,3_2WAA,4_c1z10,1771.905033,130.1726439,3895.747084,340.268214,1297.598777,39.43590026,362.1150683,23.03378579,7.029821836,0.979509834,6.704530156,1.424484286,6.768052913,1.277604358,27.61272147,5.981629764,5.374531558,0.410583585,46.10202057,5.845309885,1.857122325,0.537890325
5_Peduncle,2_Line 667,3_2WAA,1_c0z2,1512.311336,68.57211649,2931.054513,256.5785532,1086.905123,53.31231183,83.86721926,11.11816985,7.22487,0.59104799,13.84182871,1.906207343,7.565391133,1.463848413,1.992348472,0.239139393,5.198953791,0.738276064,32.94449037,4.140645978,0.049964165,0.005897877
5_Peduncle,2_Line 667,3_2WAA,2_c1z2,1540.146689,217.0351381,3061.7608,451.0014488,1362.912626,71.9681072,101.8727669,9.248832561,7.1229672,0.320544751,14.2493321,0.593778737,1.98831003,0.139673663,3.002799385,0.394917516,3.380281732,0.5632747,27.60868035,2.773196836,0.674866947,0.121751256
5_Peduncle,2_Line 667,3_2WAA,3_c0z10,2433.773373,156.1091163,2843.279215,227.2838694,1882.568826,71.52686472,629.3140136,70.59851029,9.5494629,0.655038194,28.16282074,4.86476029,5.084312753,0.173221156,5.594290438,0.490084295,3.864105089,0.501559422,79.65113669,3.77359317,0.016500654,0.027318924
5_Peduncle,2_Line 667,3_2WAA,4_c1z10,2257.858661,175.1257194,2705.990081,358.0955823,1490.533175,79.61973283,532.2572837,16.19603928,7.738905565,0.484258796,14.76923483,0.691034102,9.530587092,2.540116872,5.686234773,0.550362982,3.682091608,0.432418247,73.52925269,5.643109032,0.862656585,0.166307554
5_Peduncle,3_Line 428,3_2WAA,1_c0z2,1497.691592,132.6312581,4728.795373,145.5335652,2271.557209,156.0848856,266.6756165,127.2500182,4.2414795,0.644749669,20.63487776,1.142528084,4.620314,0.341095975,4.867191713,0.199896534,7.224251877,0.827494387,51.09726966,8.022635958,0.062502136,0.009987488
5_Peduncle,3_Line 428,3_2WAA,2_c1z2,2053.423585,232.0165969,4365.123214,627.2535134,2252.014822,184.66085,423.3337092,197.0841398,7.36907825,0.786310401,23.0602453,3.660584674,3.430166325,0.304585938,8.518607337,0.667994401,10.40255964,1.146558294,31.90095325,4.348515036,0.81730957,0.252833875
5_Peduncle,3_Line 428,3_2WAA,3_c0z10,2173.111811,203.0464427,3559.410402,87.24828099,1935.944304,147.2917802,667.9393539,93.09321777,10.76277812,0.498516872,30.22187589,4.204904929,2.145982366,0.30006663,3.171552645,0.610271481,6.858430949,0.236393509,96.71360201,4.369634972,0.097257555,0.018579146
5_Peduncle,3_Line 428,3_2WAA,4_c1z10,2088.856103,280.7243997,3681.278414,67.00675397,2086.713957,121.4393326,382.2230729,38.5668824,9.711403473,1.442766278,19.8223622,1.136328552,7.482266343,1.547504126,2.663684473,0.306111013,8.474639509,0.603112245,72.65042794,7.812267356,1.670671628,0.484196952
5_Peduncle,1_Line 546,4_4WAA,1_c0z2,2905.833069,364.6956166,2961.565207,440.9016782,2325.903136,495.6498924,518.788652,229.2105672,16.37051511,6.222930302,35.25850055,4.448914241,4.553281818,1.142560671,7.189430188,1.220258974,15.63573782,5.969729179,41.55759207,0.984592519,0.218135872,0.172755797
5_Peduncle,1_Line 546,4_4WAA,2_c1z2,2268.776621,238.4467661,3232.622924,184.9220868,1509.246201,110.1622121,107.872202,5.512341098,9.334908,1.535866177,22.22533101,1.555726854,5.2187144,0.341377672,7.968503832,2.485934289,4.721460446,0.386225002,27.681266,1.278489152,0.354253446,0.058055252
5_Peduncle,1_Line 546,4_4WAA,3_c0z10,2648.722833,199.3553047,3494.334502,295.9118364,1312.917058,126.039898,635.3626445,100.0583006,23.7930982,6.348950841,20.61288376,5.263025949,3.26498716,1.225266537,4.931626726,0.754506352,4.368418167,0.799751818,78.47008318,1.20172832,-0.016734266,0.021253447
5_Peduncle,1_Line 546,4_4WAA,4_c1z10,2107.711139,81.0779856,4099.843852,155.1768188,1579.148422,65.35125792,452.7031705,46.05185674,8.004411708,0.687651872,13.62130394,1.06300594,3.571064959,0.37465754,6.431620984,0.635220292,4.997369073,0.555885282,67.48014756,0.478635277,1.362376745,0.30189771
5_Peduncle,2_Line 667,4_4WAA,1_c0z2,2987.425568,574.53991,2134.609665,70.0916827,1925.767982,235.2892761,168.5572172,19.66419874,12.4375405,2.008651605,32.50017076,1.59678943,4.576616633,0.259733553,3.125478178,0.438687691,3.795320873,0.421812129,20.4459189,3.916427516,0.061678017,0.005277645
5_Peduncle,2_Line 667,4_4WAA,2_c1z2,2745.616364,311.2322796,5400.551608,296.1745632,2624.463415,371.4083998,129.6552709,12.29684631,12.29769433,0.929369399,26.11840396,1.607135344,6.15265756,0.349749909,3.022046815,0.177109199,5.470662591,0.498452814,17.36256328,1.447288463,1.367125353,0.108907888
5_Peduncle,2_Line 667,4_4WAA,3_c0z10,3426.594057,348.8602454,3854.213842,527.2537616,2795.686853,187.8488898,174.8772854,22.42395205,14.0025018,1.73125816,36.1356791,2.910230081,6.17986807,0.17464871,4.245376682,0.657807423,3.258521957,0.56206584,92.59291174,10.07134046,0.039191809,0.004559184
5_Peduncle,2_Line 667,4_4WAA,4_c1z10,3241.842935,318.8192405,2205.70038,321.7221706,2593.046408,191.1144246,167.2671278,12.23544291,9.045768439,1.314570744,23.14282789,1.37280891,6.125311968,0.094068629,4.445958734,0.661429751,2.19654203,0.23200689,52.58438915,5.02563111,1.146610559,0.182723373
5_Peduncle,3_Line 428,4_4WAA,1_c0z2,1494.850343,208.3208502,4139.524279,804.4603486,1951.364235,101.0746835,179.3519925,9.318358186,11.2913665,1.164384068,30.46086817,6.196141319,4.441738667,0.134127047,6.18958923,0.473572347,8.342598713,0.698998815,40.21313787,7.453633343,0.04283619,0.005525466
5_Peduncle,3_Line 428,4_4WAA,2_c1z2,2301.283921,261.8849504,5628.24203,323.0660131,2827.539866,111.2317417,173.4192366,6.381748843,12.6277788,1.340584115,31.26151706,3.465493647,3.576998867,0.358407355,12.22773913,1.312199963,10.21136808,0.678533431,43.67628029,2.772546069,1.840999689,0.463890782
5_Peduncle,3_Line 428,4_4WAA,3_c0z10,1831.180121,91.06735381,3620.628196,244.1025704,2063.448302,132.0984738,135.8521873,38.29588583,11.08593797,0.457760498,22.69038792,2.485013495,6.15796074,0.036233078,5.976270606,0.606901847,6.65165689,0.370956922,60.13993881,2.618305645,0.032342662,0.005485936
5_Peduncle,3_Line 428,4_4WAA,4_c1z10,1711.77783,205.2405292,5084.227975,400.5547395,2340.612842,160.3983724,69.68177929,7.286302091,12.79928027,1.097340053,25.63040914,1.03476253,6.3171539,0.197094301,11.50277636,1.017438335,11.28111933,0.695389926,71.57241311,4.002309345,3.711068694,0.474188951
6_Rachis,1_Line 546,2_Anthesis,1_c0z2,1355.107433,80.59343048,3219.374344,463.6125028,1613.550321,381.3620086,79.10048638,9.785486935,5.00803765,0.638253033,14.71307933,0.611575373,3.098732565,0.217876002,4.779726367,0.363937355,5.76310242,0.750628196,29.434065,3.323861813,0.090425857,0.010190688
6_Rachis,2_Line 667,2_Anthesis,1_c0z2,1280.02593,62.37354958,2473.885702,192.6272057,1007.392135,5.662435568,44.28870557,3.013558385,5.2010811,0.575238108,30.95451697,2.497726074,2.752687774,0.034037416,4.747023625,0.078691091,5.115806938,0.561097805,30.83011787,2.032385793,0.078978466,0.000980505
6_Rachis,3_Line 428,2_Anthesis,1_c0z2,1454.708344,147.3058854,4069.710952,360.7589753,1579.686438,183.5998098,71.63873786,7.432554696,11.62694023,1.920066771,22.80276192,3.084646722,2.507952308,0.174299756,5.673449189,0.349279505,11.08901701,0.919341612,42.69175195,4.982332097,0.099958881,0.021194362
6_Rachis,1_Line 546,3_2WAA,1_c0z2,1521.476344,89.36942377,2562.73514,519.0588214,1484.90671,215.99824,67.6110314,5.436146986,9.24818661,3.716615615,24.02513294,3.922528887,3.853340237,1.039274454,4.002570816,0.574247594,6.039341724,0.671756258,39.95015013,13.38426401,0.041831618,0.042829243
6_Rachis,2_Line 667,3_2WAA,1_c0z2,1444.539211,100.4849303,2082.888945,66.17994822,1299.543409,115.2580813,139.6591639,17.32281961,6.9616967,0.538172734,26.81293238,1.825317955,3.171309812,0.150908032,4.676476492,0.060406225,5.056536928,0.377203849,30.63177445,0.975950618,0.087634194,0.003882675
6_Rachis,3_Line 428,3_2WAA,1_c0z2,1411.549254,162.5147507,3663.815962,264.5639848,2129.186457,83.77177,145.1884263,18.82335511,6.39468865,0.457605067,30.30319284,6.58454006,2.862022723,0.012443186,4.673056178,0.017403213,7.496852115,0.49318533,46.11803796,5.677942036,0.123700292,0.033800111
6_Rachis,1_Line 546,4_4WAA,1_c0z2,2189.414456,516.6213265,2230.862014,129.0887318,1535.171604,148.776894,139.2352123,23.03527134,19.12517853,7.294153348,31.36017942,0.511398381,3.883939366,1.048252203,4.066564071,0.642073536,6.489990408,0.646980945,28.02582159,0.718558073,0.065961467,0.02384565
6_Rachis,2_Line 667,4_4WAA,1_c0z2,2232.134052,479.6397164,3353.362783,104.4556803,1879.145572,110.0419295,202.5934075,63.28082523,15.9998969,4.111471792,30.61826319,4.650956727,2.774967678,0.029185414,4.547010053,0.114100229,6.301564613,0.317723732,41.06809415,0.809259331,0.087040601,0.004720164
6_Rachis,3_Line 428,4_4WAA,1_c0z2,1123.778531,61.49087139,3683.499604,450.1515795,2599.95837,276.6866932,180.8062039,63.01599693,12.22734357,1.062980812,34.10554149,1.33831522,2.747965054,0.094587277,4.803868431,0.04037934,10.16158124,1.556970961,39.15502219,3.684570745,,
6_Rachis,1_Line 546,2_Anthesis,2_c1z2,1393.957367,202.1903288,2623.807103,144.5016668,901.0308874,107.2605556,48.15182907,12.33967684,5.722462567,0.42196021,12.21391427,2.652850242,2.709432057,0.182451884,4.71397378,0.231413424,3.872690426,0.298039905,32.38593688,4.753796459,0.385516881,0.04199625
6_Rachis,2_Line 667,2_Anthesis,2_c1z2,1395.285524,193.7509623,2713.89425,343.4180376,761.7707471,113.2285674,52.98586732,3.633556949,4.9787801,0.233690012,19.52693133,1.725805096,3.931378678,0.476870792,5.012795549,0.253719191,6.645925249,0.470197167,28.35972638,3.148925323,0.556269048,0.100427032
6_Rachis,3_Line 428,2_Anthesis,2_c1z2,1518.042712,84.89041565,4951.188158,500.4216849,2766.770603,261.9276355,178.7928305,59.78588316,9.06621715,0.972834343,9.813172597,1.264789996,3.576990348,0.093049402,5.817391182,0.619064811,10.51351722,0.850117609,56.78241939,2.425476112,2.803577232,0.61066805
6_Rachis,1_Line 546,3_2WAA,2_c1z2,1715.51363,265.9590224,2710.928473,456.832511,1609.107989,314.9585086,145.0192585,44.86946316,11.76852323,2.668697941,23.04042674,3.555827259,14.34871187,5.426750373,4.509353922,0.025080916,4.642218785,0.535287771,32.89850228,6.172661412,0.360849228,0.036819152
6_Rachis,2_Line 667,3_2WAA,2_c1z2,1472.808956,71.35951864,2369.785515,187.0258272,1833.92914,186.7725806,154.4175055,19.68143992,8.901952733,0.933442709,36.28815591,3.479601281,3.48549605,0.276692171,4.618583027,0.021380172,5.577999149,0.572371986,26.87842792,1.251399715,1.488509476,0.203233453
6_Rachis,3_Line 428,3_2WAA,2_c1z2,2389.412371,381.9714417,3028.529207,251.5075275,2861.423509,189.7265521,171.2376487,5.482932709,17.47956779,3.283851585,45.13306164,4.437873654,2.812306637,0.443256024,5.20017667,0.251870134,11.55978086,1.147879591,52.31314382,11.60255481,1.424986914,0.140964973
6_Rachis,1_Line 546,4_4WAA,2_c1z2,1672.24155,175.5208183,1967.281993,249.4573944,1765.808003,228.2947589,172.6529466,18.77692034,10.38355315,1.235269022,30.19739659,2.915944916,2.904992584,0.032786606,4.76532721,0.057418086,5.787942414,0.496548472,26.9715373,1.764254406,0.333428692,0.041997976
6_Rachis,2_Line 667,4_4WAA,2_c1z2,1764.809299,193.1472351,2681.123703,364.2464482,2450.486576,168.7494994,200.6599974,20.89247506,13.3712381,0.687543048,28.19967064,2.108849579,3.286498033,0.147355682,4.728131324,0.026463773,8.710305796,0.891613788,25.26797639,1.966802014,1.455226114,0.090466054
6_Rachis,3_Line 428,4_4WAA,2_c1z2,2072.007372,76.0016544,4300.951865,337.8565411,3130.673575,223.340446,310.1822812,37.67886309,12.82796478,1.789045448,35.90973256,5.020944714,2.716462465,0.084999339,5.448231744,0.238735354,10.84413136,0.795570504,39.49188862,1.787010617,2.664688828,0.709785128
6_Rachis,1_Line 546,2_Anthesis,3_c0z10,1307.040832,27.28302472,1559.201716,355.4429358,872.6832113,171.2845432,378.5116134,24.63959248,13.56708232,3.230704518,23.48060965,5.359265464,3.410456076,1.038181834,4.4227637,1.903774992,2.957499184,0.825069495,31.24170099,7.400486407,0.01483408,0.06069332
6_Rachis,2_Line 667,2_Anthesis,3_c0z10,1495.797296,65.51042591,2336.294182,139.0219317,1247.561712,121.1141576,329.2703225,31.80783545,8.030050351,0.769357763,15.77416454,1.17530393,2.014517802,0.322334084,2.665092836,0.140726925,6.335790322,0.588965971,50.39001376,3.592117484,-0.010585472,0.039793782
6_Rachis,3_Line 428,2_Anthesis,3_c0z10,1647.640773,166.8882612,3308.519714,89.3617919,1682.298904,90.70758254,381.2293792,39.40956419,13.5877691,1.095572012,18.18025011,1.829898976,8.744935378,2.04574992,3.759663062,0.604626146,7.235274796,0.197016356,71.80369283,5.630443725,0.113109178,0.065430381
6_Rachis,1_Line 546,3_2WAA,3_c0z10,1809.361,77.6252321,2525.9485,309.3296374,1365.422628,3.793048253,633.6414501,62.33955015,15.01167692,2.941896157,24.47084334,1.543388245,5.10319549,1.263808465,7.406379337,2.009204729,5.273031214,0.533173278,39.6581564,3.854052108,0.114979384,0.083841125
6_Rachis,2_Line 667,3_2WAA,3_c0z10,1992.032568,159.0703115,1606.241173,140.1869553,1717.487557,107.4601418,952.6961132,105.2639138,10.31282819,1.092661069,29.6314755,2.660955312,8.306726931,0.302441633,5.590836846,0.524424144,6.234358334,0.432023962,62.07841425,4.339703629,-0.010778331,0.03040379
6_Rachis,3_Line 428,3_2WAA,3_c0z10,2678.493116,299.4933223,3644.655535,157.2737408,1695.662695,139.6106043,1260.776521,46.05074787,14.54596244,0.745375045,25.63438659,1.177110329,1.562143623,0.19303977,4.237600614,0.745723576,8.063709748,0.430288583,112.0329784,4.778126698,0.122905998,0.025176875
6_Rachis,1_Line 546,4_4WAA,3_c0z10,2110.594558,204.7348803,2043.99201,153.8416932,1223.908746,26.67625294,900.7522638,178.0220113,24.13185428,4.848009001,23.20073284,3.378200059,1.476682205,0.15791631,5.215522079,0.532399195,5.499045705,0.268116069,59.06710843,8.59890938,0.009966747,0.022967328
6_Rachis,2_Line 667,4_4WAA,3_c0z10,2645.316309,222.8071825,3328.382325,35.86396712,2460.620095,215.2449061,262.7650232,23.882136,14.92489795,1.850894552,34.40908989,2.165143822,2.717879298,0.278140463,4.468177954,0.133679126,4.099637996,0.296499864,61.05977526,5.623648679,0.139173591,0.026499966
6_Rachis,3_Line 428,4_4WAA,3_c0z10,1996.700928,257.8739219,2698.652748,260.8020855,2281.664552,194.4197002,238.7809195,33.56040049,12.985046,2.14310999,29.27766468,2.708818422,2.66310638,0.3415996,4.813654024,0.027975,7.411541073,0.183706257,78.42484666,8.078975327,0.070600129,0.007775558
6_Rachis,1_Line 546,2_Anthesis,4_c1z10,1432.587807,77.19841527,2562.326708,207.5353005,1245.476114,81.48237828,243.0131952,48.58785434,6.340290395,0.656684854,14.97660138,2.701388851,1.674112569,0.34785955,8.822833202,2.500581207,4.328482731,1.193276331,28.98297163,4.599111132,1.489630004,0.739027783
6_Rachis,2_Line 667,2_Anthesis,4_c1z10,1816.16415,223.0819194,2661.358986,74.51535261,1287.570385,85.47601021,224.0225043,10.57334695,6.431870868,0.371950479,21.32913249,1.134675968,5.129455414,1.033720067,1.09973253,0.122034585,7.253854318,0.766222061,49.8651216,2.607516304,0.280279583,0.046977721
6_Rachis,3_Line 428,2_Anthesis,4_c1z10,1610.884174,100.5480121,3025.574758,115.2791479,1640.365642,64.29472873,379.7607372,67.27503818,10.98880896,0.859946574,18.64681799,1.885023822,8.11877494,1.503471243,1.191442217,0.217102605,8.329040107,0.640824984,64.86822762,4.552829931,2.392104659,0.28216292
6_Rachis,1_Line 546,3_2WAA,4_c1z10,1636.236318,206.2113792,2475.05139,93.94101689,1474.693053,81.58270215,416.4553774,9.639002263,9.276859956,0.870158921,8.651165175,1.312808373,4.076973842,1.094370094,7.892365155,1.506795246,4.81316103,0.600510021,34.34732266,3.960010419,1.863853756,0.62646327
6_Rachis,2_Line 667,3_2WAA,4_c1z10,1927.759031,138.2379566,1318.191796,41.84470971,1565.347114,95.14110197,770.7420844,74.38400818,8.999280002,0.34552365,26.98383554,2.855957762,1.865933155,0.338052586,6.220731568,0.218612741,6.562892121,0.424521939,56.45629891,1.647193294,0.981057589,0.083041347
6_Rachis,3_Line 428,3_2WAA,4_c1z10,2666.662955,253.4713792,3461.619987,315.5192986,2160.851239,123.1669845,1031.796372,183.8192926,11.4593335,0.852912209,18.57914431,1.640154635,2.021507387,0.245020485,2.945422328,0.454938948,8.871789588,0.679751554,111.7890372,13.76478188,1.453484337,0.238198655
6_Rachis,1_Line 546,4_4WAA,4_c1z10,1725.320529,231.382173,2535.217814,203.9622196,1677.653266,41.16441752,805.422983,121.4737127,10.42647015,1.030516528,38.34507996,7.628298892,2.555502164,0.15665819,4.463172375,0.816428665,6.505091532,0.163958152,35.48369091,2.058695269,1.064934415,0.306619058
6_Rachis,2_Line 667,4_4WAA,4_c1z10,2864.443485,412.1939707,2280.375145,220.9755788,2564.023992,193.137543,215.5714419,21.34320382,15.44488258,2.425542762,38.22606827,7.385026879,3.159703642,0.13814655,4.53264154,0.245474374,5.782301191,0.620301651,62.27449197,8.794206927,1.533441167,0.362804468
6_Rachis,3_Line 428,4_4WAA,4_c1z10,1692.095048,127.700385,3119.431029,302.8427897,2225.295858,93.56958505,217.5929469,30.27198299,12.6854195,1.548651573,27.9541217,1.836423135,3.005734238,0.006273477,5.060295997,0.085220706,9.402834493,0.374567113,71.28123587,2.370624876,4.205256381,0.605819895
7_Seed,1_Line 546,2_Anthesis,1_c0z2,1135.965695,60.60374949,2843.877766,184.1174759,3076.628708,254.8598812,128.5118238,12.89929958,4.643082,0.37052007,17.87390215,2.284916287,1.484747103,0.170793067,7.597051223,0.190570458,6.755843129,0.901535286,44.17276504,2.943997652,0.181621216,0.140226088
7_Seed,2_Line 667,2_Anthesis,1_c0z2,936.1018469,41.93138252,2418.196532,179.6628165,2024.818429,73.706145,89.36099894,7.489275652,10.3261894,0.786395116,22.08236547,1.968648013,1.356028072,0.019082302,8.259653276,0.198936817,5.787818229,0.625036195,38.61817984,3.287998173,0.020996292,0.002253426
7_Seed,3_Line 428,2_Anthesis,1_c0z2,1408.250848,85.34867337,3732.262803,338.0623125,3060.504942,271.7351067,105.531863,13.60772355,11.1503686,1.324812706,28.94999777,2.030251048,1.303269868,0.038924884,19.98665465,0.771196058,11.81905603,0.382583666,61.9969117,2.309529325,0.0267555,0.005453411
7_Seed,1_Line 546,3_2WAA,1_c0z2,1137.984845,126.9037428,2458.757797,438.7428987,3137.831273,1152.459735,285.8140685,193.5453744,7.283360155,3.244497565,13.48927001,1.64407604,3.583063912,0.202152014,9.454203761,0.969411866,6.560451406,0.825382389,47.45571374,3.250906839,-0.004961086,0.026021936
7_Seed,2_Line 667,3_2WAA,1_c0z2,1142.401279,43.92985917,3046.566786,300.6375352,2211.462097,92.43507393,91.26957701,9.286109402,9.6745565,1.048463787,17.0829879,2.703379464,1.397566606,0.011065657,7.59856866,0.653271838,6.348853331,0.489691774,33.16217421,2.929221043,0.034439865,0.004808062
7_Seed,3_Line 428,3_2WAA,1_c0z2,1324.607663,43.52135187,3675.851555,219.7967598,2995.744698,67.76600222,148.883729,38.725504,6.9179262,0.417204894,30.30197184,5.854722711,1.372071194,0.007680083,8.44250945,0.522896709,8.229164062,0.416846938,46.09576746,3.109277866,0.023629567,0.001887897
7_Seed,1_Line 546,4_4WAA,1_c0z2,1406.740178,120.8740745,2874.233646,190.0407196,1169.977492,25.57245787,1020.325493,82.96746704,24.31588691,2.455921675,21.46511698,5.071370048,1.563138707,0.168545736,1.705658643,0.62622495,7.361452935,0.846150595,48.79258148,2.826507356,0.063188404,0.058331027
7_Seed,2_Line 667,4_4WAA,1_c0z2,1558.535454,78.03143345,3977.06519,181.7576335,1739.376962,264.6498967,130.9002459,18.02545967,10.09258342,1.298958807,11.41065742,2.427032473,1.348080913,0.049841819,7.231504535,0.552572216,7.824650833,1.034872714,34.6254154,1.718563835,0.03225528,0.005585018
7_Seed,3_Line 428,4_4WAA,1_c0z2,1213.225223,59.47490337,3541.151148,165.9045134,2543.436829,228.1490398,131.3678757,14.89866234,10.721804,0.659664029,33.11196033,5.961531806,1.339181578,0.007391687,10.01490229,0.201508216,9.916336356,1.387563233,41.56753631,4.602516805,0.031892088,0.005124528
7_Seed,1_Line 546,2_Anthesis,2_c1z2,1017.555342,57.25946847,2681.452019,147.93848,2306.311568,273.7602039,94.90108266,9.184962564,6.176898667,0.555221035,11.73585699,2.107131991,1.418879778,0.15482537,7.64811144,0.96545847,5.001022869,0.517005473,38.67638922,2.851784777,0.246709934,0.024148808
